date,model,provider,field,price_usd_per_mtoken,source,source_ref
2026-03-22,o1,openai,output_cost_per_token,60.0,litellm-git,21b9c68d
2026-03-22,o1,openai,cache_read_input_token_cost,7.5,litellm-git,21b9c68d
2026-03-22,gemini-2.5-pro,vertex_ai-language-models,input_cost_per_token,1.25,litellm-git,21b9c68d
2026-03-22,gemini-2.5-pro,vertex_ai-language-models,output_cost_per_token,10.0,litellm-git,21b9c68d
2026-03-22,gemini-2.5-pro,vertex_ai-language-models,cache_read_input_token_cost,0.125,litellm-git,21b9c68d
2026-03-22,gemini-2.5-flash,vertex_ai-language-models,input_cost_per_token,0.3,litellm-git,21b9c68d
2026-03-22,gemini-2.5-flash,vertex_ai-language-models,output_cost_per_token,2.5,litellm-git,21b9c68d
2026-03-22,gemini-2.5-flash,vertex_ai-language-models,cache_read_input_token_cost,0.03,litellm-git,21b9c68d
2026-03-22,gemini-3.1-flash-lite-preview,vertex_ai-language-models,input_cost_per_token,0.25,litellm-git,21b9c68d
2026-03-22,gemini-3.1-flash-lite-preview,vertex_ai-language-models,output_cost_per_token,1.5,litellm-git,21b9c68d
2026-03-22,gemini-3.1-flash-lite-preview,vertex_ai-language-models,cache_read_input_token_cost,0.025,litellm-git,21b9c68d
2026-03-22,xai/grok-4,xai,input_cost_per_token,3.0,litellm-git,21b9c68d
2026-03-22,xai/grok-4,xai,output_cost_per_token,15.0,litellm-git,21b9c68d
2026-03-22,mistral/mistral-large-latest,mistral,input_cost_per_token,0.5,litellm-git,21b9c68d
2026-03-22,mistral/mistral-large-latest,mistral,output_cost_per_token,1.5,litellm-git,21b9c68d
2026-03-22,deepseek-chat,deepseek,input_cost_per_token,0.28,litellm-git,21b9c68d
2026-03-22,deepseek-chat,deepseek,output_cost_per_token,0.42,litellm-git,21b9c68d
2026-03-22,deepseek-chat,deepseek,cache_read_input_token_cost,0.028,litellm-git,21b9c68d
2026-03-22,deepseek/deepseek-v3.2,deepseek,input_cost_per_token,0.28,litellm-git,21b9c68d
2026-03-22,deepseek/deepseek-v3.2,deepseek,output_cost_per_token,0.4,litellm-git,21b9c68d
2026-03-22,moonshot/kimi-k2.5,moonshot,input_cost_per_token,0.6,litellm-git,21b9c68d
2026-03-22,moonshot/kimi-k2.5,moonshot,output_cost_per_token,3.0,litellm-git,21b9c68d
2026-03-22,moonshot/kimi-k2.5,moonshot,cache_read_input_token_cost,0.1,litellm-git,21b9c68d
2026-03-22,minimax/MiniMax-M2.5,minimax,input_cost_per_token,0.3,litellm-git,21b9c68d
2026-03-22,minimax/MiniMax-M2.5,minimax,output_cost_per_token,1.2,litellm-git,21b9c68d
2026-03-22,minimax/MiniMax-M2.5,minimax,cache_read_input_token_cost,0.03,litellm-git,21b9c68d
2026-03-22,minimax/MiniMax-M2.5,minimax,cache_creation_input_token_cost,0.375,litellm-git,21b9c68d
2026-03-22,zai/glm-4.7,zai,input_cost_per_token,0.6,litellm-git,21b9c68d
2026-03-22,zai/glm-4.7,zai,output_cost_per_token,2.2,litellm-git,21b9c68d
2026-03-22,zai/glm-4.7,zai,cache_read_input_token_cost,0.11,litellm-git,21b9c68d
2026-03-22,zai/glm-4.7,zai,cache_creation_input_token_cost,0.0,litellm-git,21b9c68d
2026-03-22,zai/glm-5,zai,input_cost_per_token,1.0,litellm-git,21b9c68d
2026-03-22,zai/glm-5,zai,output_cost_per_token,3.2,litellm-git,21b9c68d
2026-03-22,zai/glm-5,zai,cache_read_input_token_cost,0.2,litellm-git,21b9c68d
2026-03-22,zai/glm-5,zai,cache_creation_input_token_cost,0.0,litellm-git,21b9c68d
2026-03-22,dashscope/qwen-max,dashscope,input_cost_per_token,1.6,litellm-git,21b9c68d
2026-03-22,dashscope/qwen-max,dashscope,output_cost_per_token,6.4,litellm-git,21b9c68d
2026-03-29,claude-sonnet-4-6,anthropic,input_cost_per_token,3.0,litellm-git,92db2df2
2026-03-29,claude-sonnet-4-6,anthropic,output_cost_per_token,15.0,litellm-git,92db2df2
2026-03-29,claude-sonnet-4-6,anthropic,cache_read_input_token_cost,0.3,litellm-git,92db2df2
2026-03-29,claude-sonnet-4-6,anthropic,cache_creation_input_token_cost,3.75,litellm-git,92db2df2
2026-03-29,claude-haiku-4-5-20251001,anthropic,input_cost_per_token,1.0,litellm-git,92db2df2
2026-03-29,claude-haiku-4-5-20251001,anthropic,output_cost_per_token,5.0,litellm-git,92db2df2
2026-03-29,claude-haiku-4-5-20251001,anthropic,cache_read_input_token_cost,0.1,litellm-git,92db2df2
2026-03-29,claude-haiku-4-5-20251001,anthropic,cache_creation_input_token_cost,1.25,litellm-git,92db2df2
2026-03-29,gpt-5,openai,input_cost_per_token,1.25,litellm-git,92db2df2
2026-03-29,gpt-5,openai,output_cost_per_token,10.0,litellm-git,92db2df2
2026-03-29,gpt-5,openai,cache_read_input_token_cost,0.125,litellm-git,92db2df2
2026-03-29,gpt-4o,openai,input_cost_per_token,2.5,litellm-git,92db2df2
2026-03-29,gpt-4o,openai,output_cost_per_token,10.0,litellm-git,92db2df2
2026-03-29,gpt-4o,openai,cache_read_input_token_cost,1.25,litellm-git,92db2df2
2026-03-29,gpt-4o,openai,input_cost_per_token_batches,1.25,litellm-git,92db2df2
2026-03-29,gpt-4o,openai,output_cost_per_token_batches,5.0,litellm-git,92db2df2
2026-03-29,o1,openai,input_cost_per_token,15.0,litellm-git,92db2df2
2026-03-29,o1,openai,output_cost_per_token,60.0,litellm-git,92db2df2
2026-03-29,o1,openai,cache_read_input_token_cost,7.5,litellm-git,92db2df2
2026-03-29,gemini-2.5-pro,vertex_ai-language-models,input_cost_per_token,1.25,litellm-git,92db2df2
2026-03-29,gemini-2.5-pro,vertex_ai-language-models,output_cost_per_token,10.0,litellm-git,92db2df2
2026-03-29,gemini-2.5-pro,vertex_ai-language-models,cache_read_input_token_cost,0.125,litellm-git,92db2df2
2026-03-29,gemini-2.5-flash,vertex_ai-language-models,input_cost_per_token,0.3,litellm-git,92db2df2
2026-03-29,gemini-2.5-flash,vertex_ai-language-models,output_cost_per_token,2.5,litellm-git,92db2df2
2026-03-29,gemini-2.5-flash,vertex_ai-language-models,cache_read_input_token_cost,0.03,litellm-git,92db2df2
2026-03-29,gemini-3.1-flash-lite-preview,vertex_ai-language-models,input_cost_per_token,0.25,litellm-git,92db2df2
2026-03-29,gemini-3.1-flash-lite-preview,vertex_ai-language-models,output_cost_per_token,1.5,litellm-git,92db2df2
2026-03-29,gemini-3.1-flash-lite-preview,vertex_ai-language-models,cache_read_input_token_cost,0.025,litellm-git,92db2df2
2026-03-29,xai/grok-4,xai,input_cost_per_token,3.0,litellm-git,92db2df2
2026-03-29,xai/grok-4,xai,output_cost_per_token,15.0,litellm-git,92db2df2
2026-03-29,mistral/mistral-large-latest,mistral,input_cost_per_token,0.5,litellm-git,92db2df2
2026-03-29,mistral/mistral-large-latest,mistral,output_cost_per_token,1.5,litellm-git,92db2df2
2026-03-29,deepseek-chat,deepseek,input_cost_per_token,0.28,litellm-git,92db2df2
2026-03-29,deepseek-chat,deepseek,output_cost_per_token,0.42,litellm-git,92db2df2
2026-03-29,deepseek-chat,deepseek,cache_read_input_token_cost,0.028,litellm-git,92db2df2
2026-03-29,deepseek/deepseek-v3.2,deepseek,input_cost_per_token,0.28,litellm-git,92db2df2
2026-03-29,deepseek/deepseek-v3.2,deepseek,output_cost_per_token,0.4,litellm-git,92db2df2
2026-03-29,moonshot/kimi-k2.5,moonshot,input_cost_per_token,0.6,litellm-git,92db2df2
2026-03-29,moonshot/kimi-k2.5,moonshot,output_cost_per_token,3.0,litellm-git,92db2df2
2026-03-29,moonshot/kimi-k2.5,moonshot,cache_read_input_token_cost,0.1,litellm-git,92db2df2
2026-03-29,minimax/MiniMax-M2.5,minimax,input_cost_per_token,0.3,litellm-git,92db2df2
2026-03-29,minimax/MiniMax-M2.5,minimax,output_cost_per_token,1.2,litellm-git,92db2df2
2026-03-29,minimax/MiniMax-M2.5,minimax,cache_read_input_token_cost,0.03,litellm-git,92db2df2
2026-03-29,minimax/MiniMax-M2.5,minimax,cache_creation_input_token_cost,0.375,litellm-git,92db2df2
2026-03-29,zai/glm-4.7,zai,input_cost_per_token,0.6,litellm-git,92db2df2
2026-03-29,zai/glm-4.7,zai,output_cost_per_token,2.2,litellm-git,92db2df2
2026-03-29,zai/glm-4.7,zai,cache_read_input_token_cost,0.11,litellm-git,92db2df2
2026-03-29,zai/glm-4.7,zai,cache_creation_input_token_cost,0.0,litellm-git,92db2df2
2026-03-29,zai/glm-5,zai,input_cost_per_token,1.0,litellm-git,92db2df2
2026-03-29,zai/glm-5,zai,output_cost_per_token,3.2,litellm-git,92db2df2
2026-03-29,zai/glm-5,zai,cache_read_input_token_cost,0.2,litellm-git,92db2df2
2026-03-29,zai/glm-5,zai,cache_creation_input_token_cost,0.0,litellm-git,92db2df2
2026-03-29,dashscope/qwen-max,dashscope,input_cost_per_token,1.6,litellm-git,92db2df2
2026-03-29,dashscope/qwen-max,dashscope,output_cost_per_token,6.4,litellm-git,92db2df2
2026-04-04,claude-sonnet-4-6,anthropic,input_cost_per_token,3.0,litellm-git,b53cfe72
2026-04-04,claude-sonnet-4-6,anthropic,output_cost_per_token,15.0,litellm-git,b53cfe72
2026-04-04,claude-sonnet-4-6,anthropic,cache_read_input_token_cost,0.3,litellm-git,b53cfe72
2026-04-04,claude-sonnet-4-6,anthropic,cache_creation_input_token_cost,3.75,litellm-git,b53cfe72
2026-04-04,claude-haiku-4-5-20251001,anthropic,input_cost_per_token,1.0,litellm-git,b53cfe72
2026-04-04,claude-haiku-4-5-20251001,anthropic,output_cost_per_token,5.0,litellm-git,b53cfe72
2026-04-04,claude-haiku-4-5-20251001,anthropic,cache_read_input_token_cost,0.1,litellm-git,b53cfe72
2026-04-04,claude-haiku-4-5-20251001,anthropic,cache_creation_input_token_cost,1.25,litellm-git,b53cfe72
2026-04-04,gpt-5,openai,input_cost_per_token,1.25,litellm-git,b53cfe72
2026-04-04,gpt-5,openai,output_cost_per_token,10.0,litellm-git,b53cfe72
2026-04-04,gpt-5,openai,cache_read_input_token_cost,0.125,litellm-git,b53cfe72
2026-04-04,gpt-4o,openai,input_cost_per_token,2.5,litellm-git,b53cfe72
2026-04-04,gpt-4o,openai,output_cost_per_token,10.0,litellm-git,b53cfe72
2026-04-04,gpt-4o,openai,cache_read_input_token_cost,1.25,litellm-git,b53cfe72
2026-04-04,gpt-4o,openai,input_cost_per_token_batches,1.25,litellm-git,b53cfe72
2026-04-04,gpt-4o,openai,output_cost_per_token_batches,5.0,litellm-git,b53cfe72
2026-04-04,o1,openai,input_cost_per_token,15.0,litellm-git,b53cfe72
2026-04-04,o1,openai,output_cost_per_token,60.0,litellm-git,b53cfe72
2026-04-04,o1,openai,cache_read_input_token_cost,7.5,litellm-git,b53cfe72
2026-04-04,gemini-2.5-pro,vertex_ai-language-models,input_cost_per_token,1.25,litellm-git,b53cfe72
2026-04-04,gemini-2.5-pro,vertex_ai-language-models,output_cost_per_token,10.0,litellm-git,b53cfe72
2026-04-04,gemini-2.5-pro,vertex_ai-language-models,cache_read_input_token_cost,0.125,litellm-git,b53cfe72
2026-04-04,gemini-2.5-flash,vertex_ai-language-models,input_cost_per_token,0.3,litellm-git,b53cfe72
2026-04-04,gemini-2.5-flash,vertex_ai-language-models,output_cost_per_token,2.5,litellm-git,b53cfe72
2026-04-04,gemini-2.5-flash,vertex_ai-language-models,cache_read_input_token_cost,0.03,litellm-git,b53cfe72
2026-04-04,gemini-3.1-flash-lite-preview,vertex_ai-language-models,input_cost_per_token,0.25,litellm-git,b53cfe72
2026-04-04,gemini-3.1-flash-lite-preview,vertex_ai-language-models,output_cost_per_token,1.5,litellm-git,b53cfe72
2026-04-04,gemini-3.1-flash-lite-preview,vertex_ai-language-models,cache_read_input_token_cost,0.025,litellm-git,b53cfe72
2026-04-04,xai/grok-4,xai,input_cost_per_token,3.0,litellm-git,b53cfe72
2026-04-04,xai/grok-4,xai,output_cost_per_token,15.0,litellm-git,b53cfe72
2026-04-04,mistral/mistral-large-latest,mistral,input_cost_per_token,0.5,litellm-git,b53cfe72
2026-04-04,mistral/mistral-large-latest,mistral,output_cost_per_token,1.5,litellm-git,b53cfe72
2026-04-04,deepseek-chat,deepseek,input_cost_per_token,0.28,litellm-git,b53cfe72
2026-04-04,deepseek-chat,deepseek,output_cost_per_token,0.42,litellm-git,b53cfe72
2026-04-04,deepseek-chat,deepseek,cache_read_input_token_cost,0.028,litellm-git,b53cfe72
2026-04-04,deepseek/deepseek-v3.2,deepseek,input_cost_per_token,0.28,litellm-git,b53cfe72
2026-04-04,deepseek/deepseek-v3.2,deepseek,output_cost_per_token,0.4,litellm-git,b53cfe72
2026-04-04,moonshot/kimi-k2.5,moonshot,input_cost_per_token,0.6,litellm-git,b53cfe72
2026-04-04,moonshot/kimi-k2.5,moonshot,output_cost_per_token,3.0,litellm-git,b53cfe72
2026-04-04,moonshot/kimi-k2.5,moonshot,cache_read_input_token_cost,0.1,litellm-git,b53cfe72
2026-04-04,minimax/MiniMax-M2.5,minimax,input_cost_per_token,0.3,litellm-git,b53cfe72
2026-04-04,minimax/MiniMax-M2.5,minimax,output_cost_per_token,1.2,litellm-git,b53cfe72
2026-04-04,minimax/MiniMax-M2.5,minimax,cache_read_input_token_cost,0.03,litellm-git,b53cfe72
2026-04-04,minimax/MiniMax-M2.5,minimax,cache_creation_input_token_cost,0.375,litellm-git,b53cfe72
2026-04-04,zai/glm-4.7,zai,input_cost_per_token,0.6,litellm-git,b53cfe72
2026-04-04,zai/glm-4.7,zai,output_cost_per_token,2.2,litellm-git,b53cfe72
2026-04-04,zai/glm-4.7,zai,cache_read_input_token_cost,0.11,litellm-git,b53cfe72
2026-04-04,zai/glm-4.7,zai,cache_creation_input_token_cost,0.0,litellm-git,b53cfe72
2026-04-04,zai/glm-5,zai,input_cost_per_token,1.0,litellm-git,b53cfe72
2026-04-04,zai/glm-5,zai,output_cost_per_token,3.2,litellm-git,b53cfe72
2026-04-04,zai/glm-5,zai,cache_read_input_token_cost,0.2,litellm-git,b53cfe72
2026-04-04,zai/glm-5,zai,cache_creation_input_token_cost,0.0,litellm-git,b53cfe72
2026-04-04,dashscope/qwen-max,dashscope,input_cost_per_token,1.6,litellm-git,b53cfe72
2026-04-04,dashscope/qwen-max,dashscope,output_cost_per_token,6.4,litellm-git,b53cfe72
2026-04-12,claude-sonnet-4-6,anthropic,input_cost_per_token,3.0,litellm-git,ee06b927
2026-04-12,claude-sonnet-4-6,anthropic,output_cost_per_token,15.0,litellm-git,ee06b927
2026-04-12,claude-sonnet-4-6,anthropic,cache_read_input_token_cost,0.3,litellm-git,ee06b927
2026-04-12,claude-sonnet-4-6,anthropic,cache_creation_input_token_cost,3.75,litellm-git,ee06b927
2026-04-12,claude-haiku-4-5-20251001,anthropic,input_cost_per_token,1.0,litellm-git,ee06b927
2026-04-12,claude-haiku-4-5-20251001,anthropic,output_cost_per_token,5.0,litellm-git,ee06b927
2026-04-12,claude-haiku-4-5-20251001,anthropic,cache_read_input_token_cost,0.1,litellm-git,ee06b927
2026-04-12,claude-haiku-4-5-20251001,anthropic,cache_creation_input_token_cost,1.25,litellm-git,ee06b927
2026-04-12,gpt-5,openai,input_cost_per_token,1.25,litellm-git,ee06b927
2026-04-12,gpt-5,openai,output_cost_per_token,10.0,litellm-git,ee06b927
2026-04-12,gpt-5,openai,cache_read_input_token_cost,0.125,litellm-git,ee06b927
2026-04-12,gpt-4o,openai,input_cost_per_token,2.5,litellm-git,ee06b927
2026-04-12,gpt-4o,openai,output_cost_per_token,10.0,litellm-git,ee06b927
2026-04-12,gpt-4o,openai,cache_read_input_token_cost,1.25,litellm-git,ee06b927
2026-04-12,gpt-4o,openai,input_cost_per_token_batches,1.25,litellm-git,ee06b927
2026-04-12,gpt-4o,openai,output_cost_per_token_batches,5.0,litellm-git,ee06b927
2026-04-12,o1,openai,input_cost_per_token,15.0,litellm-git,ee06b927
2026-04-12,o1,openai,output_cost_per_token,60.0,litellm-git,ee06b927
2026-04-12,o1,openai,cache_read_input_token_cost,7.5,litellm-git,ee06b927
2026-04-12,gemini-2.5-pro,vertex_ai-language-models,input_cost_per_token,1.25,litellm-git,ee06b927
2026-04-12,gemini-2.5-pro,vertex_ai-language-models,output_cost_per_token,10.0,litellm-git,ee06b927
2026-04-12,gemini-2.5-pro,vertex_ai-language-models,cache_read_input_token_cost,0.125,litellm-git,ee06b927
2026-04-12,gemini-2.5-flash,vertex_ai-language-models,input_cost_per_token,0.3,litellm-git,ee06b927
2026-04-12,gemini-2.5-flash,vertex_ai-language-models,output_cost_per_token,2.5,litellm-git,ee06b927
2026-04-12,gemini-2.5-flash,vertex_ai-language-models,cache_read_input_token_cost,0.03,litellm-git,ee06b927
2026-04-12,gemini-3.1-flash-lite-preview,vertex_ai-language-models,input_cost_per_token,0.25,litellm-git,ee06b927
2026-04-12,gemini-3.1-flash-lite-preview,vertex_ai-language-models,output_cost_per_token,1.5,litellm-git,ee06b927
2026-04-12,gemini-3.1-flash-lite-preview,vertex_ai-language-models,cache_read_input_token_cost,0.025,litellm-git,ee06b927
2026-04-12,xai/grok-4,xai,input_cost_per_token,3.0,litellm-git,ee06b927
2026-04-12,xai/grok-4,xai,output_cost_per_token,15.0,litellm-git,ee06b927
2026-04-12,mistral/mistral-large-latest,mistral,input_cost_per_token,0.5,litellm-git,ee06b927
2026-04-12,mistral/mistral-large-latest,mistral,output_cost_per_token,1.5,litellm-git,ee06b927
2026-04-12,deepseek-chat,deepseek,input_cost_per_token,0.28,litellm-git,ee06b927
2026-04-12,deepseek-chat,deepseek,output_cost_per_token,0.42,litellm-git,ee06b927
2026-04-12,deepseek-chat,deepseek,cache_read_input_token_cost,0.028,litellm-git,ee06b927
2026-04-12,deepseek/deepseek-v3.2,deepseek,input_cost_per_token,0.28,litellm-git,ee06b927
2026-04-12,deepseek/deepseek-v3.2,deepseek,output_cost_per_token,0.4,litellm-git,ee06b927
2026-04-12,moonshot/kimi-k2.5,moonshot,input_cost_per_token,0.6,litellm-git,ee06b927
2026-04-12,moonshot/kimi-k2.5,moonshot,output_cost_per_token,3.0,litellm-git,ee06b927
2026-04-12,moonshot/kimi-k2.5,moonshot,cache_read_input_token_cost,0.1,litellm-git,ee06b927
2026-04-12,minimax/MiniMax-M2.5,minimax,input_cost_per_token,0.3,litellm-git,ee06b927
2026-04-12,minimax/MiniMax-M2.5,minimax,output_cost_per_token,1.2,litellm-git,ee06b927
2026-04-12,minimax/MiniMax-M2.5,minimax,cache_read_input_token_cost,0.03,litellm-git,ee06b927
2026-04-12,minimax/MiniMax-M2.5,minimax,cache_creation_input_token_cost,0.375,litellm-git,ee06b927
2026-04-12,zai/glm-4.7,zai,input_cost_per_token,0.6,litellm-git,ee06b927
2026-04-12,zai/glm-4.7,zai,output_cost_per_token,2.2,litellm-git,ee06b927
2026-04-12,zai/glm-4.7,zai,cache_read_input_token_cost,0.11,litellm-git,ee06b927
2026-04-12,zai/glm-4.7,zai,cache_creation_input_token_cost,0.0,litellm-git,ee06b927
2026-04-12,zai/glm-5,zai,input_cost_per_token,1.0,litellm-git,ee06b927
2026-04-12,zai/glm-5,zai,output_cost_per_token,3.2,litellm-git,ee06b927
2026-04-12,zai/glm-5,zai,cache_read_input_token_cost,0.2,litellm-git,ee06b927
2026-04-12,zai/glm-5,zai,cache_creation_input_token_cost,0.0,litellm-git,ee06b927
2026-04-12,dashscope/qwen-max,dashscope,input_cost_per_token,1.6,litellm-git,ee06b927
2026-04-12,dashscope/qwen-max,dashscope,output_cost_per_token,6.4,litellm-git,ee06b927
2026-04-17,claude-opus-4-7,anthropic,input_cost_per_token,5.0,litellm-git,3ef36228
2026-04-17,claude-opus-4-7,anthropic,output_cost_per_token,25.0,litellm-git,3ef36228
2026-04-17,claude-opus-4-7,anthropic,cache_read_input_token_cost,0.5,litellm-git,3ef36228
2026-04-17,claude-opus-4-7,anthropic,cache_creation_input_token_cost,6.25,litellm-git,3ef36228
2026-04-17,claude-sonnet-4-6,anthropic,input_cost_per_token,3.0,litellm-git,3ef36228
2026-04-17,claude-sonnet-4-6,anthropic,output_cost_per_token,15.0,litellm-git,3ef36228
2026-04-17,claude-sonnet-4-6,anthropic,cache_read_input_token_cost,0.3,litellm-git,3ef36228
2026-04-17,claude-sonnet-4-6,anthropic,cache_creation_input_token_cost,3.75,litellm-git,3ef36228
2026-04-17,claude-haiku-4-5-20251001,anthropic,input_cost_per_token,1.0,litellm-git,3ef36228
2026-04-17,claude-haiku-4-5-20251001,anthropic,output_cost_per_token,5.0,litellm-git,3ef36228
2026-04-17,claude-haiku-4-5-20251001,anthropic,cache_read_input_token_cost,0.1,litellm-git,3ef36228
2026-04-17,claude-haiku-4-5-20251001,anthropic,cache_creation_input_token_cost,1.25,litellm-git,3ef36228
2026-04-17,gpt-5,openai,input_cost_per_token,1.25,litellm-git,3ef36228
2026-04-17,gpt-5,openai,output_cost_per_token,10.0,litellm-git,3ef36228
2026-04-17,gpt-5,openai,cache_read_input_token_cost,0.125,litellm-git,3ef36228
2026-04-17,gpt-4o,openai,input_cost_per_token,2.5,litellm-git,3ef36228
2026-04-17,gpt-4o,openai,output_cost_per_token,10.0,litellm-git,3ef36228
2026-04-17,gpt-4o,openai,cache_read_input_token_cost,1.25,litellm-git,3ef36228
2026-04-17,gpt-4o,openai,input_cost_per_token_batches,1.25,litellm-git,3ef36228
2026-04-17,gpt-4o,openai,output_cost_per_token_batches,5.0,litellm-git,3ef36228
2026-04-17,o1,openai,input_cost_per_token,15.0,litellm-git,3ef36228
2026-04-17,o1,openai,output_cost_per_token,60.0,litellm-git,3ef36228
2026-04-17,o1,openai,cache_read_input_token_cost,7.5,litellm-git,3ef36228
2026-04-17,gemini-2.5-pro,vertex_ai-language-models,input_cost_per_token,1.25,litellm-git,3ef36228
2026-04-17,gemini-2.5-pro,vertex_ai-language-models,output_cost_per_token,10.0,litellm-git,3ef36228
2026-04-17,gemini-2.5-pro,vertex_ai-language-models,cache_read_input_token_cost,0.125,litellm-git,3ef36228
2026-04-17,gemini-2.5-flash,vertex_ai-language-models,input_cost_per_token,0.3,litellm-git,3ef36228
2026-04-17,gemini-2.5-flash,vertex_ai-language-models,output_cost_per_token,2.5,litellm-git,3ef36228
2026-04-17,gemini-2.5-flash,vertex_ai-language-models,cache_read_input_token_cost,0.03,litellm-git,3ef36228
2026-04-17,gemini-3.1-flash-lite-preview,vertex_ai-language-models,input_cost_per_token,0.25,litellm-git,3ef36228
2026-04-17,gemini-3.1-flash-lite-preview,vertex_ai-language-models,output_cost_per_token,1.5,litellm-git,3ef36228
2026-04-17,gemini-3.1-flash-lite-preview,vertex_ai-language-models,cache_read_input_token_cost,0.025,litellm-git,3ef36228
2026-04-17,xai/grok-4,xai,input_cost_per_token,3.0,litellm-git,3ef36228
2026-04-17,xai/grok-4,xai,output_cost_per_token,15.0,litellm-git,3ef36228
2026-04-17,mistral/mistral-large-latest,mistral,input_cost_per_token,0.5,litellm-git,3ef36228
2026-04-17,mistral/mistral-large-latest,mistral,output_cost_per_token,1.5,litellm-git,3ef36228
2026-04-17,deepseek-chat,deepseek,input_cost_per_token,0.28,litellm-git,3ef36228
2026-04-17,deepseek-chat,deepseek,output_cost_per_token,0.42,litellm-git,3ef36228
2026-04-17,deepseek-chat,deepseek,cache_read_input_token_cost,0.028,litellm-git,3ef36228
2026-04-17,deepseek/deepseek-v3.2,deepseek,input_cost_per_token,0.28,litellm-git,3ef36228
2026-04-17,deepseek/deepseek-v3.2,deepseek,output_cost_per_token,0.4,litellm-git,3ef36228
2026-04-17,moonshot/kimi-k2.5,moonshot,input_cost_per_token,0.6,litellm-git,3ef36228
2026-04-17,moonshot/kimi-k2.5,moonshot,output_cost_per_token,3.0,litellm-git,3ef36228
2026-04-17,moonshot/kimi-k2.5,moonshot,cache_read_input_token_cost,0.1,litellm-git,3ef36228
2026-04-17,minimax/MiniMax-M2.5,minimax,input_cost_per_token,0.3,litellm-git,3ef36228
2026-04-17,minimax/MiniMax-M2.5,minimax,output_cost_per_token,1.2,litellm-git,3ef36228
2026-04-17,minimax/MiniMax-M2.5,minimax,cache_read_input_token_cost,0.03,litellm-git,3ef36228
2026-04-17,minimax/MiniMax-M2.5,minimax,cache_creation_input_token_cost,0.375,litellm-git,3ef36228
2026-04-17,zai/glm-4.7,zai,input_cost_per_token,0.6,litellm-git,3ef36228
2026-04-17,zai/glm-4.7,zai,output_cost_per_token,2.2,litellm-git,3ef36228
2026-04-17,zai/glm-4.7,zai,cache_read_input_token_cost,0.11,litellm-git,3ef36228
2026-04-17,zai/glm-4.7,zai,cache_creation_input_token_cost,0.0,litellm-git,3ef36228
2026-04-17,zai/glm-5,zai,input_cost_per_token,1.0,litellm-git,3ef36228
2026-04-17,zai/glm-5,zai,output_cost_per_token,3.2,litellm-git,3ef36228
2026-04-17,zai/glm-5,zai,cache_read_input_token_cost,0.2,litellm-git,3ef36228
2026-04-17,zai/glm-5,zai,cache_creation_input_token_cost,0.0,litellm-git,3ef36228
2026-04-17,dashscope/qwen-max,dashscope,input_cost_per_token,1.6,litellm-git,3ef36228
2026-04-17,dashscope/qwen-max,dashscope,output_cost_per_token,6.4,litellm-git,3ef36228
2026-04-25,claude-opus-4-7,anthropic,input_cost_per_token,5.0,litellm-git,91e78eca
2026-04-25,claude-opus-4-7,anthropic,output_cost_per_token,25.0,litellm-git,91e78eca
2026-04-25,claude-opus-4-7,anthropic,cache_read_input_token_cost,0.5,litellm-git,91e78eca
2026-04-25,claude-opus-4-7,anthropic,cache_creation_input_token_cost,6.25,litellm-git,91e78eca
2026-04-25,claude-sonnet-4-6,anthropic,input_cost_per_token,3.0,litellm-git,91e78eca
2026-04-25,claude-sonnet-4-6,anthropic,output_cost_per_token,15.0,litellm-git,91e78eca
2026-04-25,claude-sonnet-4-6,anthropic,cache_read_input_token_cost,0.3,litellm-git,91e78eca
2026-04-25,claude-sonnet-4-6,anthropic,cache_creation_input_token_cost,3.75,litellm-git,91e78eca
2026-04-25,claude-haiku-4-5-20251001,anthropic,input_cost_per_token,1.0,litellm-git,91e78eca
2026-04-25,claude-haiku-4-5-20251001,anthropic,output_cost_per_token,5.0,litellm-git,91e78eca
2026-04-25,claude-haiku-4-5-20251001,anthropic,cache_read_input_token_cost,0.1,litellm-git,91e78eca
2026-04-25,claude-haiku-4-5-20251001,anthropic,cache_creation_input_token_cost,1.25,litellm-git,91e78eca
2026-04-25,gpt-5,openai,input_cost_per_token,1.25,litellm-git,91e78eca
2026-04-25,gpt-5,openai,output_cost_per_token,10.0,litellm-git,91e78eca
2026-04-25,gpt-5,openai,cache_read_input_token_cost,0.125,litellm-git,91e78eca
2026-04-25,gpt-5.5,openai,input_cost_per_token,5.0,litellm-git,91e78eca
2026-04-25,gpt-5.5,openai,output_cost_per_token,30.0,litellm-git,91e78eca
2026-04-25,gpt-5.5,openai,cache_read_input_token_cost,0.5,litellm-git,91e78eca
2026-04-25,gpt-5.5,openai,input_cost_per_token_batches,2.5,litellm-git,91e78eca
2026-04-25,gpt-5.5,openai,output_cost_per_token_batches,15.0,litellm-git,91e78eca
2026-04-25,gpt-5.5-pro,openai,input_cost_per_token,60.0,litellm-git,91e78eca
2026-04-25,gpt-5.5-pro,openai,output_cost_per_token,360.0,litellm-git,91e78eca
2026-04-25,gpt-5.5-pro,openai,cache_read_input_token_cost,6.0,litellm-git,91e78eca
2026-04-25,gpt-5.5-pro,openai,input_cost_per_token_batches,30.0,litellm-git,91e78eca
2026-04-25,gpt-5.5-pro,openai,output_cost_per_token_batches,180.0,litellm-git,91e78eca
2026-04-25,gpt-4o,openai,input_cost_per_token,2.5,litellm-git,91e78eca
